step,L_total,loss_vol,loss_rep,loss_bnd,loss_fem,loss_comp,comp,vol_frac,vol_frac_internal,vol_frac_eff_total,vol_frac_eff,VF_total,VF_eff_total,VF_int,VF_eff_int,vol_dev,vol_dev_eff,tau,seed_offset_scale,rho_min,rho_mean,rho_max,filter_delta_mean,filter_delta_max,projection_delta_mean,projection_delta_max,rho_raw_mean,rho_filtered_mean,rho_projected_mean,rho_final_mean,drho,dseed,min_seed_dist,grad_mean,best_score,best_step,best_hard_score,best_hard_step,fem_valid,fem_failure_reason,optimizer_step_skipped,w_geo_mean,h_mean,centerline_radius_mean,active_count_total,active_count_mean,active_frac_mean,inactive_count_total,inactive_count_mean,inactive_frac_mean,anchor_update_allowed,collapse_active
10,1049118.625,94.58403778076172,0.0,0.493014395236969,5243.88720703125,5243.88720703125,5243.88720703125,0.26076555252075195,0.26076555252075195,0.2466849535703659,0.2466849535703659,0.26076555252075195,0.2466849535703659,0.26076555252075195,0.2466849535703659,0.23776555061340332,0.22368495166301727,0.02,0.49992549999999997,0.0,0.25859859585762024,0.9999891519546509,0.019417427480220795,0.28644832968711853,0.04780901223421097,0.26868361234664917,0.2571755647659302,0.2573963701725006,0.25859859585762024,0.25859859585762024,0.012838608585298061,0.0011719402391463518,0.24488043785095215,0.03158894208576789,1049118.625,10,nan,-1.0,True,,False,0.14267776906490326,0.0,0.14267776906490326,15.0,15.0,1.0,0.0,0.0,0.0,1.0,0.0
11,1049116.75,94.74169921875,0.0,0.4926084280014038,5243.87890625,5243.87890625,5243.87890625,0.2609362304210663,0.2609362304210663,0.24687129259109497,0.24687129259109497,0.2609362304210663,0.24687129259109497,0.2609362304210663,0.24687129259109497,0.23793622851371765,0.22387129068374634,0.02,0.49990991549999997,0.0,0.2587699890136719,0.9999892711639404,0.01941521465778351,0.2853677570819855,0.047820765525102615,0.26868361234664917,0.2573440968990326,0.25756609439849854,0.2587699890136719,0.2587699890136719,0.01397855207324028,0.001267183106392622,0.2446259707212448,0.026313462808805827,1049116.75,11,nan,-1.0,True,,False,0.14280325174331665,0.0,0.14280325174331665,15.0,15.0,1.0,0.0,0.0,0.0,1.0,0.0
12,1049115.25,94.89657592773438,0.0,0.49229592084884644,5243.87109375,5243.87109375,5243.87109375,0.26110130548477173,0.26110130548477173,0.24705421924591064,0.24705421924591064,0.26110130548477173,0.24705421924591064,0.26110130548477173,0.24705421924591064,0.2381013035774231,0.224054217338562,0.02,0.499892864,0.0,0.25893574953079224,0.9999892711639404,0.019412105903029442,0.2869877815246582,0.047828420996665955,0.26868361234664917,0.257506787776947,0.25773003697395325,0.25893574953079224,0.25893574953079224,0.015088468790054321,0.0013574082404375076,0.24437950551509857,0.027869908646809764,1049115.25,12,nan,-1.0,True,,False,0.14292681217193604,0.0,0.14292681217193604,15.0,15.0,1.0,0.0,0.0,0.0,1.0,0.0
13,1049113.75,95.04996490478516,0.0,0.4919745624065399,5243.86376953125,5243.86376953125,5243.86376953125,0.26126423478126526,0.26126423478126526,0.2472352236509323,0.2472352236509323,0.26126423478126526,0.2472352236509323,0.26126423478126526,0.2472352236509323,0.23826423287391663,0.22423522174358368,0.02,0.4998743485,0.0,0.25909948348999023,0.99998939037323,0.0194095429033041,0.28617238998413086,0.04783986881375313,0.2686835825443268,0.25766706466674805,0.25789159536361694,0.25909948348999023,0.25909948348999023,0.016182521358132362,0.0014437559293583035,0.2441379576921463,0.030372831013260618,1049113.75,13,nan,-1.0,True,,False,0.14304913580417633,0.0,0.14304913580417633,15.0,15.0,1.0,0.0,0.0,0.0,1.0,0.0
14,1049112.25,95.19977569580078,0.0,0.49168145656585693,5243.8564453125,5243.8564453125,5243.8564453125,0.2614259421825409,0.2614259421825409,0.247411847114563,0.247411847114563,0.2614259421825409,0.247411847114563,0.2614259421825409,0.247411847114563,0.23842594027519226,0.22441184520721436,0.02,0.499854372,0.0,0.2592620551586151,0.99998939037323,0.019406886771321297,0.29207491874694824,0.0478457435965538,0.2686835825443268,0.2578265070915222,0.25805234909057617,0.2592620551586151,0.2592620551586151,0.0172714926302433,0.0015277010388672352,0.24388934671878815,0.030798533481882058,1049112.25,14,nan,-1.0,True,,False,0.14317210018634796,0.0,0.14317210018634796,15.0,15.0,1.0,0.0,0.0,0.0,1.0,0.0
15,1049110.75,95.3502197265625,0.0,0.49138033390045166,5243.8486328125,5243.8486328125,5243.8486328125,0.26159048080444336,0.26159048080444336,0.247589111328125,0.247589111328125,0.26159048080444336,0.247589111328125,0.26159048080444336,0.247589111328125,0.23859047889709473,0.22458910942077637,0.02,0.49983293749999996,0.0,0.2594274878501892,0.9999895095825195,0.019406499341130257,0.2963300347328186,0.04784892871975899,0.2686835825443268,0.2579895853996277,0.25821682810783386,0.2594274878501892,0.2594274878501892,0.01836368627846241,0.0016092949081212282,0.24363380670547485,0.03669653567420836,1049110.75,15,nan,-1.0,True,,False,0.14329560101032257,0.0,0.14329560101032257,15.0,15.0,1.0,0.0,0.0,0.0,1.0,0.0
16,1049109.375,95.49689483642578,0.0,0.49096933007240295,5243.841796875,5243.841796875,5243.841796875,0.26175379753112793,0.26175379753112793,0.2477617710828781,0.2477617710828781,0.26175379753112793,0.2477617710828781,0.26175379753112793,0.2477617710828781,0.2387537956237793,0.22476176917552948,0.02,0.499810048,0.0,0.259591668844223,0.9999896287918091,0.019402623176574707,0.29246050119400024,0.04784950613975525,0.26868361234664917,0.25815197825431824,0.25838059186935425,0.259591668844223,0.259591668844223,0.01944630779325962,0.001693284371867776,0.2433704137802124,0.03608559933005987,1049109.375,16,nan,-1.0,True,,False,0.1434183567762375,0.0,0.1434183567762375,15.0,15.0,1.0,0.0,0.0,0.0,1.0,0.0
17,1049108.125,95.6416015625,0.0,0.4905219078063965,5243.8359375,5243.8359375,5243.8359375,0.2619165778160095,0.2619165778160095,0.24793201684951782,0.24793201684951782,0.2619165778160095,0.24793201684951782,0.2619165778160095,0.24793201684951782,0.2389165759086609,0.2249320149421692,0.02,0.49978570650000004,0.0,0.25975537300109863,0.9999896287918091,0.019398435950279236,0.2894144356250763,0.04784395545721054,0.2686835825443268,0.2583148777484894,0.258544921875,0.25975537300109863,0.25975537300109863,0.02052370458841324,0.0017770498525351286,0.24310201406478882,0.04182538824291745,1049108.125,17,nan,-1.0,True,,False,0.1435396522283554,0.0,0.1435396522283554,15.0,15.0,1.0,0.0,0.0,0.0,1.0,0.0
18,1049106.5,95.77920532226562,0.0,0.49009478092193604,5243.828125,5243.828125,5243.828125,0.2620733380317688,0.2620733380317688,0.24809375405311584,0.24809375405311584,0.2620733380317688,0.24809375405311584,0.2620733380317688,0.24809375405311584,0.23907333612442017,0.2250937521457672,0.019999999999999997,0.49975991599999997,0.0,0.25991305708885193,0.9999896287918091,0.019395722076296806,0.2859053909778595,0.04784923419356346,0.2686835825443268,0.25847306847572327,0.2587045133113861,0.25991305708885193,0.25991305708885193,0.02159818634390831,0.0018594792345538735,0.2428278625011444,0.043287562922665127,1049106.5,18,nan,-1.0,True,,False,0.14365746080875397,0.0,0.14365746080875397,15.0,15.0,1.0,0.0,0.0,0.0,1.0,0.0
19,1049104.75,95.9029312133789,0.0,0.48966532945632935,5243.81982421875,5243.81982421875,5243.81982421875,0.26221516728401184,0.26221516728401184,0.24823909997940063,0.24823909997940063,0.26221516728401184,0.24823909997940063,0.26221516728401184,0.24823909997940063,0.2392151653766632,0.225239098072052,0.02,0.4997326795,0.0,0.260055810213089,0.9999897480010986,0.019395215436816216,0.28240856528282166,0.0478685162961483,0.26868361234664917,0.2586165964603424,0.2588494122028351,0.260055810213089,0.260055810213089,0.02265588752925396,0.001937479479238391,0.24255943298339844,0.0430916038345054,1049104.75,19,nan,-1.0,True,,False,0.14376772940158844,0.0,0.14376772940158844,15.0,15.0,1.0,0.0,0.0,0.0,1.0,0.0
